iden,year,name,profit,cumprofit,income,yield,cost,Ncost,disease,diseaseImpact,weedpenalty,newN,newseedbank
0.6,4,wheat,26.313014083820022,-138.09475798098129,622.30547842182921,1.7780156526337978,350.0,240.0,0.25335651043054608,0.078629771266800597,0.12284019191009754,0.0,922.3752203654375
0.9,5,sprayed pasture,-177.96961562499996,-316.06437360598125,0.0,2.2047718183836369,230.0,0.0,0.36441615380348319,0.0,0.26507606053878763,55.119295459590923,522.3333893465165
0.15,6,wheat,-77.247209010603328,-393.31158261658459,374.67630340113891,1.070503724003254,350.0,129.76140908081817,0.1,0.039318808669534751,0.13480554093065478,0.0,925.7532058484035
0.1,7,wheat,-206.37600646035179,-599.68758907693632,294.4751760864761,0.84135764596136031,350.0,240.0,0.29230652315709049,0.065234124733569751,0.16056326705952884,0.0,1446.7035359828374
0.85,8,sprayed pasture,-152.58669919648432,-752.27428827342067,0.0,2.107326971421378,230.0,0.0,0.45749624546941009,0.0,0.297557676192874,52.683174285534449,768.9330301090853
0.55,9,wheat,96.061792950412396,-656.21249532300828,637.05234705672569,1.8201495630192162,350.0,134.6336514289311,0.1,0.02581573019533694,0.150734890608352,0.0,1940.9851301596896
0.5,0,wheat,62.570752712137136,62.570752712137136,652.47075271213714,1.8642021506061062,350.0,239.9,0.30228074593122367,0.055793715926777621,0.10256410256410253,0.0,128.34319526627218
0.4,1,wheat,-13.870354965152075,48.700397746985061,575.3996263524715,1.6439989324356328,350.0,240.0,0.35347323132670722,0.067700351743273685,0.10807700962504319,0.0,304.62745108690154
0.35,2,sprayed pasture,-207.57499999999999,-158.87460225301493,0.0,1.9724107083288271,230.0,0.0,0.40960779383137913,0.0,0.22273064782972152,49.310267708220678,136.31201277077906
0.55,3,wheat,151.79358485770106,-7.0810173953138644,668.42403068089186,1.9097829448025481,350.0,141.37946458355864,0.1,0.026120438150109681,0.10863397206991243,0.0,359.7926893069036
0.6,4,wheat,25.359434774942333,18.278417379628468,621.13473318951492,1.7746706662557568,350.0,240.0,0.25966061467731105,0.079171600674319234,0.12397523224476148,0.0,966.4012045894522
0.45,5,sprayed pasture,-177.96961562499996,-159.69119824537148,0.0,2.0858512655411166,230.0,0.0,0.37800063919558713,0.0,0.2679185060139897,52.146281638527917,438.3730661748824
0.75,6,wheat,123.28633214567071,-36.404866099700769,653.42297503591419,1.8669227858168977,350.0,135.70743672294418,0.1,0.025442204320933484,0.12924480206008992,0.0,1298.104351668205
0.2,7,wheat,-140.97398154141425,-177.37884764111502,388.12909559610733,1.1089402731317353,350.0,240.0,0.21084919767750493,0.069906888692441785,0.1830126591964315,0.0,2350.427643432415
0.95,8,sprayed pasture,-152.58669919648432,-329.96554683759933,0.0,1.9581589508761124,230.0,0.0,0.32881963987294077,0.0,0.3472803497079625,48.95397377190281,1294.9232846144546
0.3,9,wheat,-4.5139870755525555,-334.4795339131519,484.92982904764733,1.3855137972789924,350.0,142.09205245619438,0.1,0.024752794733182017,0.18282595619096065,0.0,2610.7341567211142
0.85,0,wheat,38.411402113255321,38.411402113255321,628.31140211325533,1.795175434609301,350.0,239.9,0.39715731174720226,0.090755299353730848,0.10256410256410253,0.0,165.13964698224854
0.25,1,wheat,-116.9541361035004,-78.542733990245083,466.89038304894694,1.3339725229969912,350.0,240.0,0.42826026275486828,0.066307614314157159,0.11064301767151863,0.0,341.9944087051049
0.15,2,sprayed pasture,-207.57499999999999,-286.11773399024509,0.0,1.3603612937954974,230.0,0.0,0.42589073850775933,0.0,0.22543025800769811,34.009032344887437,134.11098468995925
0.7,3,wheat,115.96411051086854,-170.15362347937656,657.23676605624473,1.8778193315892706,350.0,171.98193531022514,0.1,0.042585204357889359,0.10848020574088546,0.0,391.75987709623087
0.65,4,wheat,39.048220270820117,-131.10540320855645,637.94097070565158,1.8226884877304332,350.0,240.0,0.2259878504915894,0.051928136841769876,0.12612661619309784,0.0,1085.6206294207032
0.45,5,sprayed pasture,-177.96961562499996,-309.07501883355644,0.0,2.0642317405057842,230.0,0.0,0.35551587575161153,0.0,0.2755064172177295,51.605793512644603,489.5989226223768
0.95,6,wheat,113.65377251079595,-195.42124632276051,641.40006623912609,1.8325716178260747,350.0,136.78841297471081,0.1,0.039622706702490199,0.13264598733718103,0.0,1770.546974992351
0.4,7,wheat,-50.117953101400936,-245.53919942416144,518.23245531673172,1.480664158047805,350.0,240.0,0.20801231111086754,0.052204424266206688,0.209825092456687,0.0,3763.4513816670546
0.8,8,sprayed pasture,-152.58669919648432,-398.12589862064578,0.0,1.7630318672091521,230.0,0.0,0.24806585414438134,0.0,0.4123227109302827,44.075796680228798,1749.9326568895194
0.35,9,wheat,-3.3339472237685799,-401.45984584441436,496.55852112386162,1.4187386317824617,350.0,151.84840663954242,0.1,0.036549128220719908,0.20869194510290323,0.0,3579.874072627847
0.5,0,wheat,61.701177831261219,61.701177831261219,651.60117783126123,1.8617176509464608,350.0,239.9,0.30751667331824661,0.05705209887127323,0.10256410256410253,0.0,128.34319526627218
0.65,1,wheat,45.625441142977941,107.32661897423915,638.0267801505031,1.8229336575728659,350.0,240.0,0.37190266584047699,0.070989068642207068,0.10807700962504319,0.0,362.47249756024775
0.9,2,sprayed pasture,-207.57499999999999,-100.24838102576084,0.0,2.3192946689999445,230.0,0.0,0.42832237727573613,0.0,0.22690177700001846,57.982366724998613,212.16167953017128
0.15,3,wheat,-77.329953544335041,-177.57833457009588,383.8414149164293,1.0966897569040837,350.0,124.03526655000277,0.1,0.039037970245843379,0.11390069830324712,0.0,384.0831974205958
0.85,4,wheat,28.781904130086762,-148.79643044000912,625.33662771781894,1.7866760791937684,350.0,240.0,0.29913537710485605,0.071208081475605978,0.12561094218727087,0.0,1237.9427193538288
0.25,5,sprayed pasture,-177.96961562499996,-326.76604606500905,0.0,1.5663418562870655,230.0,0.0,0.3644112710476784,0.0,0.28497532115241686,39.158546407176637,501.76664218203257
0.2,6,wheat,-66.222030817140507,-392.98807688214958,421.59616883129445,1.204560482375127,350.0,161.68290718564674,0.1,0.047492136300391147,0.13344997210149545,0.0,957.5577284257722
0.6,7,wheat,3.4754258794903015,-389.51265100265931,594.97671526199531,1.6999334721771295,350.0,240.0,0.26011586812268916,0.077344874312522377,0.1625288677261253,0.0,2467.2303581312194
0.8,8,sprayed pasture,-152.58669919648432,-542.0993501991436,0.0,1.9404066915376625,230.0,0.0,0.2789660830184113,0.0,0.35319776948744575,48.510167288441565,1212.9890148665982
0.1,9,wheat,-123.03821177282863,-665.13756197197222,297.75820250006416,0.8507377214287547,350.0,142.97966542311687,0.1,0.034777495105191701,0.17798749603143427,0.0,1861.2649858109532
0.65,0,wheat,57.903438306528159,57.903438306528159,647.80343830652816,1.8508669665900803,350.0,239.9,0.31023912519705871,0.062547900038790641,0.10256410256410253,0.0,142.02321183431954
0.3,1,wheat,-80.659763076981918,-22.756324770453759,505.09498623475588,1.4431285320993026,350.0,240.0,0.46223093968804385,0.068330927700008981,0.10903271567204409,0.0,309.62939528976847
0.1,2,sprayed pasture,-207.57499999999999,-230.33132477045376,0.0,1.1359451836515502,230.0,0.0,0.54834571983684499,0.0,0.22309310826412465,28.398629591288753,115.23064983894294
0.95,3,wheat,108.69328405010673,-121.63804072034704,659.97723744970915,1.885649249856312,350.0,183.20274081742249,0.1,0.040015729555836391,0.10715902147785694,0.0,428.2787829457182
0.25,4,wheat,-98.452092061976941,-220.09013278232396,469.12665855912468,1.3403618815974991,350.0,240.0,0.22790124500914258,0.042534071125923334,0.12857143487492295,0.0,870.7869727098889
0.05,5,sprayed pasture,-177.96961562499996,-398.05974840732392,0.0,0.75760787137747443,230.0,0.0,0.42509866156889564,0.0,0.2617171596379987,18.940196784436861,291.39158759407894
0.85,6,wheat,73.176956503506347,-324.88279190381758,651.6676458487409,1.8619075595678312,350.0,202.11960643112627,0.1,0.03899591851029955,0.11933608369961102,0.0,945.5090342894194
0.75,7,wheat,22.325152032435813,-302.55763987138175,621.96901004330539,1.7770543144094439,350.0,240.0,0.18200042074906048,0.03634239248286323,0.1617853117183663,0.0,2702.264453296069
0.4,8,sprayed pasture,-152.58669919648432,-455.1443390678661,0.0,1.7125273979686704,230.0,0.0,0.27472272541730824,0.0,0.364785647768764,42.813184949216762,1111.4326074423147
0.8,9,wheat,69.491666526866823,-385.65267254099928,614.63421179291879,1.7560977479797679,350.0,154.37363010156648,0.1,0.036063202109678394,0.17191018038867711,0.0,3262.4955010182425
0.05,0,wheat,-378.76328559822923,-378.76328559822923,211.13671440177075,0.60324775543363074,350.0,239.9,0.39867346935466408,0.10675797512689322,0.10256410256410253,0.0,69.9460250887574
0.7,1,wheat,17.863267273844702,-360.90001832438452,608.803439235626,1.7394383978160743,350.0,240.0,0.48199141561161662,0.11759933769263023,0.10397413446895931,0.0,205.2856729998025
0.55,2,sprayed pasture,-207.57499999999999,-568.47501832438456,0.0,2.3536162845167694,230.0,0.0,0.3931565855095206,0.0,0.21546123849441012,58.840407112919237,101.22251901063373
0.85,3,wheat,162.24106322132431,-406.23395510306023,661.54917640990936,1.8901405040283124,350.0,122.31918577416153,0.1,0.03878726687475658,0.10617624491416489,0.0,333.0528922359376
0.35,4,wheat,-41.868811026021326,-448.10276612908154,538.59608379184158,1.538845953690976,350.0,240.0,0.23050154126112765,0.0579883888767566,0.12216749733939214,0.0,748.5492908306996
0.45,5,sprayed pasture,-177.96961562499996,-626.07238175408156,0.0,2.1265496892656586,230.0,0.0,0.35684639640744165,0.0,0.2536343797508407,53.163742231641464,343.2565427962801
0.25,6,wheat,-2.9493553056072921,-629.0217370596888,479.66028884339897,1.370457968123997,350.0,133.67251553671707,0.1,0.027411880270988138,0.12285819127177244,0.0,702.0432436395686
0.4,7,wheat,-20.738606135708494,-649.76034319539735,560.30288049669855,1.6008653728477102,350.0,240.0,0.21380814929051181,0.051322588089111262,0.1464723425859068,0.0,1600.6389003823722
0.9,8,sprayed pasture,-152.58669919648432,-802.3470423918817,0.0,2.0803332211630683,230.0,0.0,0.33985594563099769,0.0,0.30655559294564394,52.008330529076709,873.3373015837979
0.75,9,wheat,92.2476636230205,-710.09937876886124,632.35025686300514,1.8067150196085862,350.0,135.98333894184657,0.1,0.025468581717711131,0.1573036185230503,0.0,2508.409155133953
0.55,0,wheat,69.821710865782364,69.821710865782364,659.72171086578237,1.8849191739022353,350.0,239.9,0.25529738824762999,0.045300678153413494,0.10256410256410253,0.0,132.804544852071
0.25,1,wheat,-111.18317834023452,-41.361467474452155,472.96507543133208,1.351328786946663,350.0,240.0,0.34487096010566931,0.056550585025548217,0.10838891127314298,0.0,275.66008556339943
0.45,2,sprayed pasture,-207.57499999999999,-248.93646747445214,0.0,2.2206005367398554,230.0,0.0,0.4242186098316173,0.0,0.22062489049960288,55.51501341849638,129.55963603177895
0.5,3,wheat,160.17213055442622,-88.764336920025926,665.78686256895708,1.9022481787684486,350.0,128.96997316300724,0.1,0.030476010444155027,0.1081620750068476,0.0,330.6491499618279
0.75,4,wheat,50.33001596920311,-38.434320950822816,651.79205619257448,1.8622630176930699,350.0,240.0,0.18684569110562177,0.035891057655122127,0.1220046276080643,0.0,986.7050573131188
0.2,5,sprayed pasture,-177.96961562499996,-216.40393657582277,0.0,1.4542880892084296,230.0,0.0,0.27795415421248426,0.0,0.2692219867033333,36.357202230210738,391.38243104920014
0.7,6,wheat,93.092490761718153,-123.31144581410462,643.92621278617582,1.8397891793890739,350.0,167.28559553957854,0.1,0.043060956985639588,0.1261012758148422,0.0,1122.241146377505
0.95,7,wheat,3.660714623675775,-119.65073119042884,595.24204370030429,1.7006915534294409,350.0,240.0,0.23223987355049025,0.065741582393531117,0.1725612521900518,0.0,3881.9483511160793
0.15,8,sprayed pasture,-152.58669919648432,-272.23743038691316,0.0,1.023572288770491,230.0,0.0,0.30898587971477093,0.0,0.41719297127942645,25.589307219262274,1337.6190090753428
0.3,9,wheat,-35.243241582443794,-307.48067196935693,482.90187014638997,1.3797196289896856,350.0,188.82138556147544,0.1,0.025852436871463706,0.18532475944473292,0.0,2689.3858747721006
0.15,0,wheat,-214.79609560545416,-214.79609560545416,375.10390439454585,1.0717254411272739,350.0,239.9,0.29954058852787413,0.07277541560808598,0.10256410256410253,0.0,91.54674355029586
0.6,1,wheat,24.159214978539762,-190.6368806269144,615.43075260898922,1.7583735788828263,350.0,240.0,0.41347099964382239,0.10647593172878007,0.10549615163650572,0.0,250.69478217612937
0.3,2,sprayed pasture,-207.57499999999999,-398.21188062691442,0.0,1.8520038877226894,230.0,0.0,0.51160289086714961,0.0,0.2188008840520408,46.300097193067238,109.5506792263669
0.45,3,wheat,108.48139226703746,-289.73048835987697,623.92716209969433,1.7826490345705552,350.0,147.39980561386551,0.1,0.044847461240805728,0.10676078909043696,0.0,270.25998999691114
0.9,4,wheat,33.953774524949502,-255.77671383492748,631.68632779054735,1.8048180794015638,350.0,240.0,0.23910006207959045,0.069986079179618452,0.11789293051681038,0.0,924.5244608194793
0.95,5,sprayed pasture,-177.96961562499996,-433.74632945992744,0.0,2.2043539976511641,230.0,0.0,0.34275204226663614,0.0,0.2652153341162786,55.108849941279104,550.1407837898098
0.55,6,wheat,123.64500071214705,-310.10132874778037,647.98576187379433,1.8513878910679837,350.0,129.78230011744179,0.1,0.025282872718305694,0.13663161656721223,0.0,1409.9312606770882
0.7,7,wheat,-9.2117199597401793,-319.31304870752058,576.80906775097469,1.6480259078599275,350.0,240.0,0.27681663080820545,0.075727059635203403,0.18952221505563438,0.0,3769.873367709723
0.85,8,sprayed pasture,-152.58669919648432,-471.89974790400493,0.0,1.7622337750727637,230.0,0.0,0.4549557826936052,0.0,0.4125887416424121,44.055844376819095,1799.0582836493043
0.1,9,wheat,-136.17649681640489,-608.07624472040982,285.82068037637345,0.81663051536106701,350.0,151.88831124636181,0.1,0.034234157723415266,0.21138699135080652,0.0,2663.0105345185993
0.7,0,wheat,38.680171294905875,38.680171294905875,628.58017129490588,1.7959433465568739,350.0,239.9,0.36435671425706762,0.090366356938726244,0.10256410256410253,0.0,146.9609649704142
0.2,1,wheat,-172.55642552548238,-133.87625423057651,408.36165734159749,1.1667475924045643,350.0,240.0,0.37670277183300882,0.10233004486256012,0.10937717150888981,0.0,287.43085603408923
0.35,2,sprayed pasture,-207.57499999999999,-341.45125423057652,0.0,1.9755794713335573,230.0,0.0,0.40933945918310571,0.0,0.2214819310399233,49.389486783338931,128.73130645167524
0.05,3,wheat,-229.37103482983488,-570.82228906041144,223.69394105080585,0.63912554585944525,350.0,141.22102643332215,0.1,0.047754553786634839,0.10810415190056744,0.0,179.13210108903596
0.1,4,wheat,-225.98889041559895,-796.81117947601035,312.5449277822006,0.89298550794914455,350.0,240.0,0.29740129053541609,0.062538750258009299,0.1116149138267235,0.0,294.1695694009699
0.95,5,sprayed pasture,-177.96961562499996,-974.78079510101031,0.0,2.3340847949682098,230.0,0.0,0.37939316717216021,0.0,0.22197173501059686,58.352119874205243,181.8857441883134
0.75,6,wheat,141.81961610263113,-832.96117899837918,666.22349882594835,1.9034957109312811,350.0,123.29576025158951,0.1,0.025860056565457718,0.11180592790390853,0.0,548.6557064691979
0.8,7,wheat,27.926393065329197,-805.03478593304999,629.9898347425227,1.7999709564072077,350.0,240.0,0.18645846166435395,0.052459633911982828,0.13653428832104142,0.0,1674.6356966131393
0.55,8,sprayed pasture,-152.58669919648432,-957.62148512953434,0.0,2.0676019215202777,230.0,0.0,0.25247830571629681,0.0,0.3107993594932408,51.690048038006942,766.0883337364712
0.6,9,wheat,86.854363676154662,-870.76712145337967,624.4294160568196,1.7840840458766274,350.0,136.6199039239861,0.1,0.04532159627796721,0.1505544794785122,0.0,1999.9253978910797
0.85,0,wheat,41.209313421620067,41.209313421620067,631.10931342162007,1.8031694669189144,350.0,239.9,0.38576996180246725,0.086706373898212341,0.10256410256410253,0.0,165.13964698224854
0.65,1,wheat,40.444163805595842,81.653477227215916,632.57280400589036,1.8073508685882582,350.0,240.0,0.41027549338247382,0.076272927059401141,0.11064301767151863,0.0,465.14788543890035
0.05,2,sprayed pasture,-207.57499999999999,-125.92152277278407,0.0,0.78584905890951251,230.0,0.0,0.526889595344886,0.0,0.23419634717806492,19.646226472737812,157.98689512160678
0.7,3,wheat,90.017601049551715,-35.903921723232358,655.69964625213538,1.873427560720387,350.0,200.70754705452438,0.1,0.043036964729337067,0.11014537577746708,0.0,460.70229626842314
0.15,4,wheat,-179.98227328584429,-215.88619500907663,369.02898438674436,1.0543685268192695,350.0,240.0,0.21499210813262723,0.058234234844368564,0.130730644602564,0.0,819.933548849504
0.8,5,sprayed pasture,-177.96961562499996,-393.85581063407659,0.0,2.2248722496577304,230.0,0.0,0.25943868280753973,0.0,0.25837591678075655,55.621806241443259,438.1681101604703
0.2,6,wheat,-39.688312756706729,-433.54412339078334,424.76543310328856,1.213615523152253,350.0,128.75638751711347,0.1,0.044981394802863402,0.1292311402505355,0.0,839.8323960527775
0.55,7,wheat,25.235525685517565,-408.30859770526575,626.13658589721058,1.7889616739920302,350.0,240.0,0.18260267392821669,0.037439796073338777,0.1552067143936684,0.0,2109.675171998165
